token,label
peripheral,B
neuropathy,I
:,O
a,O
case,O
report,O
.,O
AIM,O
:,O
To,O
report,O
a,O
case,O
of,O
optic,B
and,O
peripheral,B
neuropathy,I
after,O
chronic,O
use,O
of,O
disulfiram,O
for,O
alcohol,O
dependence,O
management,O
.,O
MATERIALS,O
AND,O
METHODS,O
:,O
A,O
case,O
report,O
.,O
RESULTS,O
:,O
A,O
57,O
-,O
year,O
-,O
old,O
male,O
presented,O
with,O
gradual,O
loss,O
of,O
vision,O
in,O
both,O
eyes,O
with,O
intermittent,O
headaches,O
for,O
2,O
months,O
.,O
He,O
also,O
complained,O
of,O
paraesthesia,B
with,O
numbness,B
in,O
both,O
feet,O
.,O
His,O
vision,O
was,O
6,O
/,O
15,O
and,O
2,O
/,O
60,O
in,O
the,O
right,O
and,O
left,O
eyes,O
",",O
respectively,O
.,O
Fundoscopy,O
revealed,O
bilaterally,O
swollen,O
optic,B
nerve,I
heads,I
.,O
Visual,O
field,O
testing,O
confirmed,O
bilateral,O
central,O
-,O
caecal,O
scotomata,B
.,O
He,O
had,O
been,O
taking,O
disulfiram,B
for,O
alcohol,O
dependence,O
for,O
the,O
preceding,O
3,O
years,O
.,O
Disulfiram,B
discontinuation,O
lead,O
to,O
an,O
immediate,O
symptomatic,O
improvement,O
.,O
CONCLUSION,O
:,O
Physicians,O
initiating,O
long,O
-,O
term,O
disulfiram,B
therapy,O
should,O
be,O
aware,O
of,O
these,O
adverse,O
effects,O
.,O
They,O
should,O
recommend,O
annual,O
ophthalmic,O
reviews,O
with,O
visual,O
field,O
testing,O
.,O
Patients,O
should,O
be,O
reassured,O
with,O
respect,O
to,O
the,O
reversibility,O
of,O
these,O
adverse,O
effects,O
.,O
Intraocular,O
pressure,O
in,O
patients,O
with,O
uveitis,B
treated,O
with,O
fluocinolone,B
acetonide,I
implants,O
.,O
OBJECTIVE,O
:,O
To,O
report,O
the,O
incidence,O
and,O
management,O
of,O
elevated,O
intraocular,O
pressure,B
(,O
IOP,O
),O
in,O
patients,O
with,O
uveitis,B
treated,O
with,O
the,O
fluocinolone,B
acetonide,I
(,O
FA,O
),O
intravitreal,O
implant,O
.,O
DESIGN,O
:,O
Pooled,O
data,O
from,O
3,O
multicenter,O
",",O
double,O
-,O
masked,O
",",O
randomized,O
",",O
controlled,O
",",O
phase,O
2b,O
/,O
3,O
clinical,O
trials,O
evaluating,O
the,O
safety,O
and,O
efficacy,O
of,O
the,O
0,O
.,O
59,O
-,O
mg,O
or,O
2,O
.,O
1,O
-,O
mg,O
FA,O
intravitreal,O
implant,O
or,O
standard,O
therapy,O
were,O
analyzed,O
.,O
RESULTS,O
:,O
During,O
the,O
3,O
-,O
year,O
follow,O
-,O
up,O
",",O
71,O
.,O
0,O
%,O
of,O
implanted,O
eyes,O
had,O
an,O
IOP,O
increase,O
of,O
10,O
mm,O
Hg,O
or,O
more,O
than,O
baseline,O
and,O
55,O
.,O
1,O
%,O
",",O
24,O
.,O
7,O
%,O
",",O
and,O
6,O
.,O
2,O
%,O
of,O
eyes,O
reached,O
an,O
IOP,O
of,O
30,O
mm,O
Hg,O
or,O
more,O
",",O
40,O
mm,O
Hg,O
or,O
more,O
",",O
and,O
50,O
mm,O
Hg,O
or,O
more,O
",",O
respectively,O
.,O
Topical,O
IOP,B
-,I
lowering,I
medication,O
was,O
administered,O
in,O
74,O
.,O
8,O
%,O
of,O
implanted,O
eyes,O
",",O
and,O
IOP,B
-,I
lowering,I
surgeries,O
",",O
most,O
of,O
which,O
were,O
trabeculectomies,O
(,O
76,O
.,O
2,O
%,O
),O
",",O
were,O
performed,O
on,O
36,O
.,O
6,O
%,O
of,O
implanted,O
eyes,O
.,O
Intraocular,O
pressure,O
-,O
lowering,O
surgeries,O
were,O
considered,O
a,O
success,O
(,O
postoperative,O
IOP,B
of,I
6,I
-,I
21,I
mm,I
Hg,I
with,O
or,O
without,O
additional,O
IOP,B
-,I
lowering,I
medication,O
),O
in,O
85,O
.,O
1,O
%,O
of,O
eyes,O
at,O
1,O
year,O
.,O
The,O
rate,O
of,O
hypotony,B
(,O
IOP,B
<,O
/,O
=,O
5,O
mm,O
Hg,O
),O
following,O
IOP,B
-,I
lowering,I
surgery,I
(,O
42,O
.,O
5,O
%,O
),O
was,O
not,O
different,O
from,O
that,O
of,O
implanted,O
eyes,O
not,O
subjected,O
to,O
surgery,O
(,O
35,O
.,O
4,O
%,O
),O
(,O
P,O
=,O
.,O
09,O
),O
.,O
CONCLUSION,O
:,O
Elevated,O
IOP,B
is,O
a,O
significant,O
complication,O
with,O
the,O
FA,O
intravitreal,O
implant,O
but,O
may,O
be,O
controlled,O
with,O
medication,O
and,O
surgery,O
.,O
Myocardial,B
Fas,I
ligand,I
expression,O
increases,O
susceptibility,O
to,O
AZT,B
-,O
induced,O
cardiomyopathy,B
.,O
BACKGROUND,O
:,O
Dilated,B
cardiomyopathy,I
(,O
DCM,B
),O
and,O
myocarditis,B
occur,O
in,O
many,O
HIV,B
-,I
infected,I
individuals,O
",",O
resulting,O
in,O
symptomatic,O
heart,O
failure,O
in,O
up,O
to,O
5,O
%,O
of,O
patients,O
.,O
Highly,O
active,O
antiretroviral,O
therapy,O
(,O
HAART,B
),O
has,O
significantly,O
reduced,O
morbidity,O
and,O
mortality,O
of,O
acquired,O
immunodeficiency,O
syndrome,O
(,O
AIDS,B
),O
",",O
but,O
has,O
resulted,O
in,O
an,O
increase,O
in,O
cardiac,B
and,I
skeletal,I
myopathies,I
.,O
METHODS,O
AND,O
RESULTS,O
:,O
In,O
order,O
to,O
investigate,O
whether,O
the,O
HAART,O
component,O
zidovudine,B
(,O
3,O
',O
-,O
azido,O
-,O
2,O
',O
",",O
3,O
',O
-,O
deoxythymidine,O
;,O
AZT,B
),O
triggers,O
the,O
Fas,B
-,I
dependent,I
cell,O
-,O
death,O
pathway,O
and,O
cause,O
cytoskeletal,O
disruption,O
in,O
a,O
murine,O
model,O
of,O
DCM,B
",",O
8,O
-,O
week,O
-,O
old,O
transgenic,O
(,O
expressing,O
Fas,B
ligand,O
in,O
the,O
myocardium,O
:,O
FasL,B
Tg,I
),O
and,O
non,O
-,O
transgenic,O
(,O
NTg,O
),O
mice,O
received,O
water,O
ad,O
libitum,O
containing,O
different,O
concentrations,O
of,O
AZT,B
(,O
0,O
",",O
0,O
.,O
07,O
",",O
0,O
.,O
2,O
",",O
and,O
0,O
.,O
7,O
mg,O
/,O
ml,O
).,O
After,O
6,O
weeks,O
",",O
cardiac,O
function,O
was,O
assessed,O
by,O
echocardiography,O
and,O
morphology,O
was,O
assessed,O
by,O
histopathologic,O
and,O
immunohistochemical,O
methods,O
.,O
NTg,O
and,O
untreated,O
FasL,B
Tg,I
mice,O
showed,O
little,O
or,O
no,O
change,O
in,O
cardiac,O
structure,O
or,O
function,O
.,O
In,O
contrast,O
",",O
AZT,O
-,O
treated,O
FasL,B
Tg,I
mice,O
developed,O
cardiac,O
dilation,O
and,O
depressed,O
cardiac,O
function,O
in,O
a,O
dose,O
-,O
dependent,O
manner,O
",",O
with,O
concomitant,O
inflammatory,O
infiltration,O
of,O
both,O
ventricles,O
.,O
These,O
changes,O
were,O
associated,O
with,O
an,O
increased,O
sarcolemmal,O
expression,O
of,O
Fas,B
and,O
FasL,B
",",O
as,O
well,O
as,O
increased,O
activation,O
of,O
caspase,B
3,I
",",O
translocation,O
of,O
calpain,B
1,I
to,O
the,O
sarcolemma,B
and,O
sarcomere,B
",",O
and,O
increased,O
numbers,O
of,O
cells,O
undergoing,O
apoptosis,B
.,O
These,O
were,O
associated,O
with,O
changes,O
in,O
dystrophin,B
and,O
cardiac,O
troponin,O
I,O
localization,O
",",O
as,O
well,O
as,O
loss,O
of,O
sarcolemmal,O
integrity,O
.,O
CONCLUSIONS,O
:,O
The,O
expression,O
of,O
Fas,B
ligand,I
in,O
the,O
myocardium,O
",",O
as,O
identified,O
in,O
HIV,B
-,I
positive,I
patients,O
",",O
might,O
increase,O
the,O
susceptibility,O
to,O
HAART,B
-,I
induced,I
cardiomyopathy,I
due,O
to,O
activation,O
of,O
apoptotic,O
pathways,O
",",O
resulting,O
in,O
cardiac,O
dilation,O
and,O
dysfunction,O
.,O
Gastrointestinal,O
tolerability,O
of,O
etoricoxib,O
in,O
rheumatoid,B
arthritis,I
patients,O
:,O
results,O
of,O
the,O
etoricoxib,O
vs,O
diclofenac,O
sodium,O
gastrointestinal,O
tolerability,O
and,O
effectiveness,O
trial,O
(,O
EDGE,O
-,O
II,O
),O
.,O
OBJECTIVE,O
:,O
A,O
randomised,O
",",O
double,O
-,O
blind,O
study,O
to,O
compare,O
the,O
gastrointestinal,O
(,O
GI,O
),O
tolerability,O
",",O
safety,O
and,O
efficacy,O
of,O
etoricoxib,O
and,O
diclofenac,O
in,O
patients,O
with,O
rheumatoid,B
arthritis,I
(,O
RA,O
),O
.,O
PATIENTS,O
AND,O
METHODS,O
:,O
A,O
total,O
of,O
4086,O
patients,O
(,O
mean,O
age,O
60,O
.,O
8,O
years,O
),O
diagnosed,O
with,O
RA,O
were,O
enrolled,O
and,O
received,O
etoricoxib,O
90,O
mg,O
daily,O
(,O
n,O
=,O
2032,O
),O
or,O
diclofenac,O
75,O
mg,O
twice,O
daily,O
(,O
n,O
=,O
2054,O
),O
.,O
Use,O
of,O
gastroprotective,O
agents,O
and,O
low,O
-,O
dose,O
aspirin,B
was,O
allowed,O
.,O
The,O
prespecified,O
primary,O
end,O
point,O
consisted,O
of,O
the,O
cumulative,O
rate,O
of,O
patient,O
discontinuations,O
due,O
to,O
clinical,B
and,I
laboratory,I
GI,I
adverse,I
experiences,I
(,O
AEs,O
),O
.,O
General,O
safety,O
was,O
also,O
assessed,O
",",O
including,O
adjudicated,O
thrombotic,B
cardiovascular,I
event,I
data,O
.,O
Efficacy,O
was,O
evaluated,O
using,O
the,O
Patient,B
Global,I
Assessment,I
of,I
Disease,I
Status,I
(,O
PGADS,B
;,O
0,O
-,O
4,O
point,O
scale,O
),O
RESULTS,O
:,O
Mean,O
(,O
SD,O
;,O
maximum,O
),O
duration,O
of,O
treatment,O
was,O
19,O
.,O
3,O
(,O
10,O
.,O
3,O
;,O
32,O
.,O
9,O
),O
and,O
19,O
.,O
1,O
(,O
10,O
.,O
4,O
;,O
33,O
.,O
1,O
),O
months,O
in,O
the,O
etoricoxib,B
and,O
diclofenac,B
groups,O
",",O
respectively,O
.,O
The,O
cumulative,O
discontinuation,O
rate,O
due,O
to,O
GI,B
AEs,I
was,O
significantly,O
lower,O
with,O
etoricoxib,B
than,O
diclofenac,B
(,O
5,O
.,O
2,O
vs,O
8,O
. 3,O
5,O
events,O
per,O
100,O
patient,O
-,O
years,O
",",O
respectively,O
;,O
hazard,O
ratio,O
0,O
. 17,O
62,O
(,O
95,O
%,O
CI,O
:,O
0,O
. 25,O
47,O
",",O
0,O
. 29,O
81,O
;,O
p,O
<,O
or,O
=,O
0,O
. 37,O
001,O
),O
). 40,O
The,O
incidence,O
of,O
discontinuations,O
for,O
hypertension,B
-,I
related,I
and,O
oedema,B
-,I
related,I
AEs,O
were,O
significantly,O
higher,O
with,O
etoricoxib,O
(,O
2,O
. 61,O
5,O
%,O
and,O
1,O
. 66,O
1,O
%,O
respectively,O
),O
compared,O
with,O
diclofenac,O
(,O
1,O
. 76,O
5,O
%,O
and,O
0,O
.4,O
%,O
respectively,O
;,O
p,O
<,O
0,O
.001,O
for,O
hypertension,B
and,O
p,O
<,O
0,O
.01,O
for,O
oedema,B
).,O
Etoricoxib,O
and,O
diclofenac,O
treatment,O
resulted,O
in,O
similar,O
efficacy,O
(,O
PGADS,O
mean,O
changes,O
from,O
baseline,O
-,O
0,O
.62,O
vs,O
-,O
0,O
.58,O
",",O
respectively,O
).,O
CONCLUSIONS,O
:,O
Etoricoxib,O
90,O
mg,O
demonstrated,O
a,O
significantly,O
lower,O
risk,O
for,O
discontinuing,O
treatment,O
due,O
to,O
GI,O
AEs,O
compared,O
with,O
diclofenac,O
150,O
mg,O
.,O
Discontinuations,O
from,O
renovascular,B
AEs,I
",",O
although,O
less,O
common,O
than,O
discontinuations,O
from,O
GI,B
AEs,I
",",O
were,O
significantly,O
higher,O
with,O
etoricoxib,O
.,O
Anxiogenic,O
potential,O
of,O
ciprofloxacin,B
and,O
norfloxacin,B
in,O
rats,O
.,O
INTRODUCTION,O
:,O
The,O
possible,O
anxiogenic,O
effects,O
of,O
fluoroquinolones,O
",",O
namely,O
ciprofloxacin,B
and,O
norfloxacin,B
",",O
were,O
investigated,O
in,O
adult,O
Charles,O
Foster,O
albino,O
rats,O
of,O
either,O
sex,O
",",O
weighing,O
150,O
-,O
200,O
g,O
.,O
METHODS,O
:,O
The,O
drugs,O
were,O
given,O
orally,O
",",O
in,O
doses,O
of,O
50,O
mg,O
/,O
kg,O
for,O
five,O
consecutive,O
days,O
and,O
the,O
experiments,O
were,O
performed,O
on,O
the,O
fifth,O
day,O
.,O
The,O
tests,O
included,O
open,O
-,O
field,O
exploratory,O
behaviour,O
",",O
elevated,O
plus,O
maze,O
and,O
elevated,O
zero,O
maze,O
",",O
social,O
interaction,O
and,O
novelty,O
-,O
suppressed,O
feeding,O
latency,O
behaviour,O
.,O
RESULTS,O
:,O
The,O
results,O
indicate,O
that,O
ciprofloxacin,B
-,O
and,O
norfloxacin,B
-,O
treated,O
rats,O
showed,O
anxious,O
behaviour,O
in,O
comparison,O
to,O
control,O
rats,O
in,O
all,O
the,O
parameters,O
studied,O
.,O
However,O
",",O
ciprofloxacin,B
-,O
and,O
norfloxacin,B
-,O
treated,O
rats,O
did,O
not,O
differ,O
significantly,O
from,O
each,O
other,O
in,O
various,O
behavioural,O
parameters,O
.,O
CONCLUSION,O
:,O
The,O
present,O
experimental,O
findings,O
substantiate,O
the,O
clinically,O
observed,O
anxiogenic,O
potential,O
of,O
ciprofloxacin,B
and,O
norfloxacin,B
.,O
Reduction,O
of,O
pain,O
during,O
induction,O
with,O
target,O
-,O
controlled,O
propofol,B
and,O
remifentanil,B
.,O
BACKGROUND,O
:,O
Pain,O
on,O
injection,O
of,O
propofol,B
is,O
unpleasant,O
.,O
We,O
hypothesized,O
that,O
propofol,B
infusion,O
pain,O
might,O
be,O
prevented,O
by,O
infusing,O
remifentanil,B
before,O
starting,O
the,O
propofol,B
infusion,O
in,O
a,O
clinical,O
setting,O
where,O
target,O
-,O
controlled,O
infusions,O
(,O
TCI,O
),O
of,O
both,O
drugs,O
were,O
used,O
.,O
A,O
prospective,O
",",O
randomized,O
",",O
double,O
-,O
blind,O
",",O
placebo,O
-,O
controlled,O
trial,O
was,O
performed,O
to,O
determine,O
the,O
effect,O
-,O
site,O
concentration,O
(,O
Ce,O
),O
of,O
remifentanil,B
to,O
prevent,O
the,O
pain,B
without,O
producing,O
complications,O
.,O
METHODS,O
:,O
A,O
total,O
of,O
128,O
patients,O
undergoing,O
general,O
surgery,O
were,O
randomly,O
allocated,O
to,O
receive,O
normal,O
saline,O
(,O
control,O
),O
or,O
remifentanil,B
to,O
a,O
target,O
Ce,O
of,O
2,O
ng,O
ml,O
(,O
-,O
1,O
),O
(,O
R2,O
),O
",",O
4,O
ng,O
ml,O
(,O
-,O
1,O
),O
(,O
R4,O
),O
",",O
or,O
6,O
ng,O
ml,O
(,O
-,O
1,O
),O
(,O
R6,O
),O
administered,O
via,O
TCI,O
.,O
After,O
the,O
target,O
Ce,O
was,O
achieved,O
",",O
the,O
infusion,O
of,O
propofol,O
was,O
started,O
.,O
Remifentanil,B
-,I
related,I
complications,I
were,O
assessed,O
during,O
the,O
remifentanil,O
infusion,O
",",O
and,O
pain,O
caused,O
by,O
propofol,O
was,O
evaluated,O
using,O
a,O
four,O
-,O
point,O
scale,O
during,O
the,O
propofol,O
infusion,O
.,O
RESULTS,O
:,O
The,O
incidence,O
of,O
pain,O
was,O
significantly,O
lower,O
in,O
Groups,O
R4,O
and,O
R6,O
than,O
in,O
the,O
control,O
and,O
R2,O
groups,O
(,O
12,O
/,O
32,O
and,O
6,O
/,O
31,O
vs,O
26,O
/,O
31,O
and,O
25,O
/,O
32,O
",",O
respectively,O
",",O
P,O
<,O
0,O
.,O
001,O
),O
.),O
Pain,B
was,O
less,O
severe,O
in,O
Groups,O
R4,O
and,O
R6,O
than,O
in,O
the,O
control,O
and,O
R2,O
groups,O
(,O
P,O
<,O
0,O
.),O
.),O
However,O
",",O
both,O
incidence,O
and,O
severity,O
of,O
pain,B
were,O
not,O
different,O
between,O
Groups,O
R4,O
and,O
R6,O
.,O
No,O
significant,O
complications,O
were,O
observed,O
during,O
the,O
study,O
.,O
CONCLUSIONS,O
:,O
During,O
induction,O
of,O
anaesthesia,O
with,O
TCI,O
of,O
propofol,B
and,O
remifentanil,B
",",O
a,O
significant,O
reduction,O
in,O
propofol,B
infusion,O
pain,B
was,O
achieved,O
without,O
significant,O
complications,O
by,O
prior,O
administration,O
of,O
remifentanil,B
at,O
a,O
target,O
Ce,O
of,O
4,O
ng,O
ml,O
(,O
-,O
1,O
).,O
Dexmedetomidine,B
and,O
cardiac,B
protection,O
for,O
non,O
-,O
cardiac,B
surgery,O
:,O
a,O
meta,O
-,O
analysis,O
of,O
randomised,O
controlled,O
trials,O
.,O
We,O
conducted,O
a,O
systematic,O
review,O
of,O
the,O
effects,O
of,O
dexmedetomidine,O
on,O
cardiac,B
outcomes,O
following,O
non,O
-,O
cardiac,B
surgery,O
.,O
We,O
included,O
prospective,O
",",O
randomised,O
peri,O
-,O
operative,O
studies,O
of,O
dexmedetomidine,O
that,O
reported,O
mortality,B
",",O
cardiac,B
morbidity,O
or,O
adverse,O
drug,O
events,O
.,O
A,O
PubMed,O
Central,O
and,O
EMBASE,O
search,O
was,O
conducted,O
up,O
to,O
July,O
2007,O
.,O
The,O
reference,O
lists,O
of,O
identified,O
papers,O
were,O
examined,O
for,O
further,O
trials,O
.,O
Of,O
425,O
studies,O
identified,O
",",O
20,O
were,O
included,O
in,O
the,O
meta,O
-,O
analysis,O
(,O
840,O
patients,O
),O
.,O
Dexmedetomidine,O
was,O
associated,O
with,O
a,O
trend,O
towards,O
improved,O
cardiac,O
outcomes,O
;,O
all,O
-,O
cause,O
mortality,B
(,I
OR,I
0,I
.,O
27,O
",",O
95,O
%,O
CI,O
0,O
.,O
01,O
-,O
7,O
.,O
13,O
",",O
p,O
=,O
0,O
.,O
44,O
.,O
),O
",",O
non,O
-,O
fatal,O
myocardial,B
infarction,I
(,O
OR,O
0,O
.,O
26,O
-,O
1,O
.,O
60,O
",",O
p,O
=,O
0,O
.,O
14,O
.,O
),O
",",O
and,O
myocardial,B
ischaemia,I
(,O
OR,O
0,O
.,O
65,O
-,O
1,O
.,O
63,O
",",O
p,O
=,O
0,O
.,O
36,O
.,O
),O
.,O
Peri,O
-,O
operative,O
hypotension,O
(,O
26,O
%,O
",",O
OR,O
3,O
.,O
80,O
",",O
95,O
%,O
CI,O
1,O
.,O
91,O
-,O
7,O
.,O
54,O
",",O
p,O
=,O
0,O
.,O
0001,O
),O
and,O
bradycardia,O
(,O
17,O
%,O
",",O
OR,O
5,O
45,O
",",O
95,O
%,O
CI,O
2,O
.,O
98,O
-,O
9,O
.,O
95,O
",",O
p,O
<,O
0,O
.,O
00001,O
),O
were,O
significantly,O
increased,O
.,O
An,O
anticholinergic,O
did,O
not,O
reduce,O
the,O
incidence,O
of,O
bradycardia,B
(,O
p,O
=,O
0,O
.,O
43,O
),O
.,O
A,O
randomised,O
placebo,O
-,O
controlled,O
trial,O
of,O
dexmedetomidine,O
is,O
warranted,O
.,O
Myocardial,B
infarction,I
in,O
pregnancy,O
associated,O
with,O
clomiphene,B
citrate,I
for,O
ovulation,O
induction,O
:,O
a,O
case,O
report,O
.,O
BACKGROUND,O
:,O
Clomiphene,B
citrate,I
(,O
CC,B
),O
is,O
commonly,O
prescribed,O
for,O
ovulation,O
induction,O
.,O
It,O
is,O
considered,O
safe,O
",",O
with,O
minimal,O
side,O
effects,O
.,O
Thromboembolism,B
is,O
a,O
rare,O
but,O
life,O
-,O
threatening,O
complication,O
that,O
has,O
been,O
reported,O
after,O
ovulation,O
induction,O
with,O
CC,B
.,O
Spontaneous,O
coronary,O
thrombosis,B
or,O
thromboembolism,B
with,O
subsequent,O
clot,O
lysis,O
has,O
been,O
suggested,O
as,O
one,O
of,O
the,O
most,O
common,O
causes,O
of,O
myocardial,O
infarction,O
(,O
MI,B
),O
during,O
pregnancy,O
",",O
with,O
a,O
subsequently,O
normal,O
coronary,O
angiogram,O
.,O
CASE,O
:,O
A,O
33,O
-,O
year,O
-,O
old,O
woman,O
with,O
a,O
5,O
-,O
week,O
gestation,O
had,O
recently,O
received,O
CC,O
for,O
ovulation,O
induction,O
and,O
presented,O
with,O
chest,B
pain,I
.,O
An,O
electrocardiogram,O
showed,O
a,O
lateral,O
and,O
anterior,O
wall,O
myocardial,B
infarction,I
.,O
Cardiac,O
enzymes,O
showed,O
a,O
peak,O
rise,O
in,O
troponin,B
I,I
to,O
9,O
.,O
10,O
ng,O
/,O
mL,O
.,O
An,O
initial,O
exercise,O
stress,O
test,O
was,O
normal,O
.,O
At,O
the,O
time,O
of,O
admission,O
",",O
the,O
patient,O
was,O
at,O
high,O
risk,O
of,O
radiation,O
injury,O
to,O
the,O
fetus,B
",",O
so,O
a,O
coronary,B
angiogram,I
was,O
postponed,O
until,O
the,O
second,O
trimester,O
.,O
It,O
showed,O
normal,O
coronary,B
vessels,I
.,O
CONCLUSION,O
:,O
This,O
appears,O
to,O
be,O
the,O
first,O
reported,O
case,O
documenting,O
a,O
possible,O
association,O
between,O
CC,B
and,O
myocardial,B
infarction,I
.,O
Thrombosis,B
might,O
be,O
a,O
rare,O
but,O
hazardous,O
complication,O
of,O
CC,O
.,O
Given,O
this,O
life,O
-,O
threatening,O
complication,O
",",O
appropriate,O
prophylactic,O
measures,O
should,O
be,O
used,O
in,O
high,O
-,O
risk,O
woman,O
undergoing,O
ovarian,O
stimulation,O
.,O
Reverse,O
or,O
inverted,O
left,O
ventricular,O
apical,O
ballooning,O
syndrome,B
(,I
reverse,I
Takotsubo,I
cardiomyopathy,I
),I
in,O
a,O
young,O
woman,O
in,O
the,O
setting,O
of,O
amphetamine,O
use,O
.,O
Transient,O
left,O
ventricular,O
apical,O
ballooning,O
syndrome,O
was,O
first,O
described,O
in,O
Japan,O
as,O
Takotsubo,B
cardiomyopathy,I
.14,O
This,O
syndrome,O
has,O
been,O
identified,O
in,O
many,O
other,O
countries,O
.24,O
Many,O
variations,O
of,O
this,O
syndrome,O
have,O
been,O
recently,O
described,O
in,O
the,O
literature,O
.37,O
One,O
of,O
the,O
rarest,O
is,O
the,O
reverse,O
type,O
of,O
this,O
syndrome,O
",49",O
with,O
hyperdynamic,O
apex,O
and,O
complete,O
akinesia,O
of,O
the,O
base,O
(,O
as,O
opposed,O
to,O
the,O
classic,O
apical,O
ballooning,O
),O
.68,O
In,O
this,O
article,O
",",O
we,O
report,O
an,O
interesting,O
case,O
of,O
a,O
young,O
woman,O
who,O
presented,O
with,O
this,O
rare,O
type,O
of,O
reverse,O
apical,O
ballooning,O
syndrome,B
occurring,O
after,O
amphetamine,B
use,O
.,O
This,O
report,O
is,O
followed,O
by,O
review,O
of,O
the,O
literature,O
.,O
Results,O
of,O
a,O
comparative,O
",",O
phase,O
III,O
",",O
12,O
-,O
week,O
",",O
multicenter,O
",",O
prospective,O
",",O
randomized,O
",",O
double,O
-,O
blind,O
assessment,O
of,O
the,O
efficacy,O
and,O
tolerability,O
of,O
a,O
fixed,O
-,O
dose,O
combination,O
of,O
telmisartan,B
and,O
amlodipine,B
versus,O
amlodipine,B
monotherapy,O
in,O
Indian,O
adults,O
with,O
stage,O
II,O
hypertension,B
.,O
OBJECTIVE,O
:,O
The,O
aim,O
of,O
this,O
study,O
was,O
to,O
evaluate,O
the,O
efficacy,O
and,O
tolerability,O
of,O
a,O
new,O
fixed,O
-,O
dose,O
combination,O
(,O
FDC,O
),O
of,O
telmisartan,B
40,I
mg,I
+,O
amlodipine,B
5,I
mg,I
(,O
T,O
+,O
A,O
),O
compared,O
with,O
amlodipine,B
5,I
-,I
mg,I
monotherapy,O
(,O
A,O
),O
in,O
adult,O
Indian,O
patients,O
with,O
stage,B
II,I
hypertension,I
.,O
METHODS,O
:,O
This,O
comparative,O
",",O
Phase,O
III,O
",",O
12,O
-,O
week,O
",",O
multicenter,O
",",O
prospective,O
",",O
randomized,O
",",O
double,O
-,O
blind,O
study,O
was,O
conducted,O
in,O
Indian,O
patients,O
aged,O
18,O
to,O
65,O
years,O
with,O
established,O
stage,B
II,I
hypertension,I
.,O
Patients,O
were,O
treated,O
with,O
oral,O
FDC,O
of,O
T,O
+,O
A,B
or,O
A,B
QD,O
before,O
breakfast,O
for,O
12,O
weeks,O
;,O
blood,O
pressure,O
(,O
BP,O
),O
and,O
heart,O
rate,O
were,O
measured,O
in,O
the,O
sitting,O
position,O
.,O
Primary,O
efficacy,O
end,O
points,O
were,O
reduction,O
in,O
clinical,O
systolic,B
BP,I
(,O
SBP,B
),O
/,O
diastolic,B
BP,I
(,O
DBP,B
),O
from,O
baseline,O
to,O
study,O
end,O
and,O
number,O
of,O
responders,O
(,O
ie,O
",",O
patients,O
who,O
achieved,O
target,O
SBP,B
/,O
DBP,B
<,O
130,O
/,O
<,O
80,O
mm,O
Hg,O
),O
at,O
end,O
of,O
study,O
.,O
Tolerability,O
was,O
assessed,O
by,O
treatment,O
-,O
emergent,O
adverse,O
events,O
",",O
identified,O
using,O
physical,O
examination,O
",",O
laboratory,O
analysis,O
",",O
and,O
electrocardiography,O
.,O
RESULTS,O
:,O
A,O
total,O
of,O
210,O
patients,O
were,O
enrolled,O
in,O
the,O
study,O
;,O
203,O
patients,O
(,O
143,O
men,O
",",O
60,O
women,O
),O
completed,O
the,O
study,O
while,O
7,O
were,O
lost,O
to,O
follow,O
-,O
up,O
(,O
4,O
patients,O
in,O
the,O
T,O
+,O
A,O
group,O
and,O
3,O
in,O
the,O
A,O
group,O
),O
and,O
considered,O
with,O
-,O
drawn,O
.,O
At,O
study,O
end,O
",",O
statistically,O
significant,O
percentage,O
reductions,O
from,O
baseline,O
within,O
groups,O
and,O
between,O
groups,O
were,O
observed,O
in,O
SBP,B
(,O
T,O
+,O
A,O
[,O
-,O
27,O
.,O
4,O
%,O
],O
;,O
A,O
[,O
-,O
16,O
.,O
6,O
%,O
],O
and,O
DBP,B
(,O
T,O
+,O
A,O
[,O
-,O
20,O
.,O
1,O
%,O
],O
;,O
A,O
[,O
-,O
13,O
.,O
3,O
%,O
],O
(,O
all,O
",",O
P,O
<,O
0,O
.,O
05,O
),O
.,O
Response,O
rates,O
were,O
87,O
.,O
3,O
%,O
(,O
89,O
/,O
102,O
),O
in,O
the,O
T,O
+,O
A,O
group,O
and,O
69,O
.,O
3,O
%,O
(,O
70,O
/,O
101,O
),O
in,O
the,O
A,O
group,O
(,O
P,O
<,O
0,O
.,O
05,O
),O
.,O
The,O
prevalences,O
of,O
adverse,O
events,O
were,O
not,O
significantly,O
different,O
between,O
the,O
2,O
treatment,O
groups,O
(,O
T,O
+,O
A,O
",",O
16,O
.,O
0,O
%,O
[,O
17,O
/,O
106,O
],O
;,O
A,O
",",O
15,O
.,O
4,O
%,O
[,O
16,O
/,O
104,O
],O
),O
.,O
Peripheral,B
edema,I
was,O
reported,O
in,O
8,O
.,O
5,O
%,O
patients,O
(,O
9,O
/,O
106,O
),O
in,O
the,O
T,O
+,O
A,O
group,O
compared,O
with,O
13,O
.,O
5,O
%,O
(,O
14,O
/,O
104,O
),O
in,O
the,O
A,O
group,O
",",O
and,O
cough,B
was,O
reported,O
in,O
3,O
.,O
8,O
%,O
patients,O
(,O
